time,gFx,gFy,gFz,AsX,AsY,AsZ,AngX,AngY,AngZ
3.59580000000004,-0.045,-0.042,0.997,-0.977,-5.432,17.639,-0.912,0.396,-101.387
3.5963000000000402,-0.015,-0.019,1.008,0.610,-3.540,12.329,-0.917,0.379,-101.349
3.5966999999999496,0.025,0.024,1.031,-2.625,-1.709,1.465,-0.934,0.379,-101.365
3.59730000000004,0.105,0.064,1.042,-3.967,3.723,-8.789,-0.961,0.390,-101.420
3.59769999999995,0.168,0.126,1.007,-4.395,0.000,-14.343,-0.972,0.357,-101.514
3.598,0.197,0.130,0.967,-0.061,-8.423,-22.461,-0.972,0.330,-101.613
3.59830000000004,0.067,-0.032,1.022,-0.244,-1.709,-13.367,-0.972,0.324,-101.656
3.5984999999999996,0.057,-0.064,1.021,-11.536,18.921,4.333,-1.110,0.522,-101.613
3.6256999999999495,0.029,0.064,1.122,-36.987,39.978,16.174,-1.252,0.687,-101.525
3.62630000000004,0.042,0.044,0.903,-13.306,23.682,20.569,-1.263,0.769,-101.426
3.62669999999995,0.063,0.144,0.861,11.719,1.587,18.433,-1.187,0.714,-101.349
3.6271999999999496,0.068,0.194,0.865,22.339,-30.457,9.155,-0.890,0.264,-101.310
3.6276999999999497,-0.232,-0.155,0.411,67.810,-130.798,0.793,-0.703,0.044,-101.283
3.62819999999995,0.035,-0.313,2.164,-39.185,41.626,4.333,-0.851,0.165,-101.277
3.62880000000004,-0.101,-0.060,0.956,3.784,3.235,1.648,-0.786,0.110,-101.277
3.62930000000004,-0.070,-0.037,1.004,18.494,-19.897,-0.671,-0.742,0.044,-101.283
3.6868000000000403,0.098,0.100,1.062,-4.028,1.648,-1.770,-0.769,0.082,-101.283
3.6879999999999997,0.032,0.006,1.015,-4.395,6.897,0.000,-0.775,0.082,-101.283
3.6889999999999996,-0.046,-0.020,0.976,3.296,-5.249,0.305,-0.764,0.071,-101.283
3.6901999999999497,0.031,0.019,1.013,-0.732,0.854,0.000,-0.769,0.077,-101.283
3.69159999999986,0.000,-0.002,0.999,-0.427,0.000,-0.183,-0.769,0.071,-101.277
3.69280000000004,0.015,-0.007,1.008,-0.610,0.366,0.427,-0.780,0.066,-101.277
3.69380000000004,0.035,0.000,0.988,-2.380,0.793,0.793,-0.807,0.077,-101.277
3.6948999999998997,-0.020,0.043,0.977,-10.925,1.099,0.183,-0.868,0.082,-101.277
3.71680000000004,0.000,0.005,1.011,-12.451,-0.977,0.549,-0.917,0.082,-101.272
3.71759999999986,0.027,-0.032,1.000,-5.493,2.136,0.549,-0.939,0.088,-101.266
3.71809999999986,0.016,-0.021,0.989,-1.282,-2.319,1.038,-0.939,0.104,-101.266
3.71880000000004,-0.027,0.048,0.998,-4.272,2.136,0.366,-0.961,0.104,-101.261
3.71930000000004,0.004,-0.024,1.008,-1.953,-0.244,0.305,-0.961,0.104,-101.261
3.7201999999999495,0.006,-0.010,0.999,0.549,0.000,0.000,-0.961,0.104,-101.261
3.72109999999986,0.004,0.000,1.002,-0.122,-0.061,-0.061,-0.961,0.104,-101.261
3.722,0.009,-0.001,1.003,-0.427,0.122,0.122,-0.967,0.104,-101.261
3.74659999999986,0.004,-0.002,1.006,-0.366,0.061,0.061,-0.967,0.104,-101.261
3.7473999999998995,0.002,-0.002,1.003,0.244,-0.244,0.000,-0.967,0.104,-101.261
3.7478999999998996,0.007,0.000,1.006,-0.183,0.061,0.000,-0.967,0.104,-101.261
3.7483999999999,0.006,-0.001,1.005,-0.366,0.061,0.061,-0.967,0.104,-101.261
3.7489999999999997,0.006,-0.003,1.002,0.000,-0.061,0.000,-0.967,0.104,-101.261
3.7495,0.007,-0.003,1.006,0.122,-0.183,0.061,-0.967,0.104,-101.261
3.7498999999999,0.007,0.000,1.004,-0.122,0.000,0.000,-0.967,0.104,-101.261
3.75059999999986,0.009,-0.002,1.004,-0.061,0.000,0.000,-0.972,0.104,-101.261
3.8059999999999996,0.008,-0.002,1.006,0.000,-0.183,0.000,-0.972,0.104,-101.261
3.8064999999999998,0.007,-0.004,1.004,-0.183,-0.061,0.000,-0.972,0.104,-101.261
3.80709999999986,0.009,-0.001,1.004,-0.183,0.000,0.000,-0.972,0.104,-101.261
3.8078999999998997,0.007,-0.001,1.006,-0.244,-0.122,0.061,-0.972,0.104,-101.261
3.8084999999999996,0.007,-0.003,1.003,-0.061,0.000,0.000,-0.972,0.104,-101.261
3.8091999999999495,0.008,-0.004,1.005,0.000,0.000,-0.061,-0.972,0.104,-101.261
3.8098999999998995,0.007,-0.001,1.005,-0.061,0.000,0.000,-0.972,0.104,-101.261
3.81059999999986,0.008,-0.002,1.005,-0.061,0.000,0.061,-0.972,0.104,-101.261
3.83609999999986,0.007,-0.001,1.005,-0.061,0.122,-0.061,-0.978,0.104,-101.261
3.83659999999986,0.005,-0.001,1.002,-0.244,-0.061,-0.122,-0.978,0.104,-101.261
3.8369999999999997,0.005,-0.003,1.004,-0.061,0.000,0.061,-0.978,0.104,-101.261
3.8371999999999495,0.006,-0.002,1.003,0.061,0.000,0.122,-0.978,0.104,-101.261
3.83780000000004,0.008,-0.000,1.007,0.000,0.061,0.000,-0.978,0.104,-101.261
3.83819999999995,0.008,-0.002,1.004,0.000,0.122,0.000,-1.121,0.088,-101.245
3.8388999999999,0.008,-0.002,1.004,0.000,-0.061,0.000,-1.121,0.088,-101.245
3.8391999999999498,0.009,-0.000,1.002,0.061,0.000,0.000,-1.126,0.088,-101.250
3.86719999999995,0.009,-0.002,1.003,0.061,-0.061,0.000,-1.126,0.088,-101.250
3.8681999999999497,0.009,-0.002,1.004,0.000,-0.061,0.061,-1.126,0.088,-101.250
3.86880000000004,0.007,-0.004,1.007,0.061,0.000,0.000,-1.126,0.088,-101.250
3.86959999999986,0.008,-0.002,1.005,0.183,0.000,0.000,-1.126,0.088,-101.255
3.8705,0.009,-0.001,1.004,0.000,0.000,0.000,-1.126,0.088,-101.255
3.8709999999999996,0.009,-0.002,1.004,0.000,0.122,-0.061,-1.126,0.088,-101.255
3.87159999999986,0.007,-0.001,1.003,-0.122,-0.061,0.000,-1.126,0.088,-101.255
3.8723999999998995,0.008,-0.003,1.005,-0.122,0.000,0.000,-1.126,0.088,-101.261
3.9265,0.008,-0.001,1.004,0.000,0.061,0.000,-1.126,0.088,-101.261
3.9273999999998996,0.008,-0.002,1.004,-0.061,0.061,-0.061,-1.126,0.088,-101.261
3.9281999999999497,0.008,-0.001,1.004,-0.122,0.061,0.000,-1.126,0.088,-101.261
3.92909999999986,0.006,-0.002,1.004,-0.122,0.061,0.000,-1.126,0.088,-101.261
3.92959999999986,0.006,-0.002,1.002,0.061,0.000,0.061,-1.126,0.088,-101.261
3.9305,0.008,-0.000,1.005,0.061,-0.122,0.000,-1.126,0.088,-101.261
3.93109999999986,0.006,-0.002,1.004,0.122,0.000,0.000,-1.126,0.088,-101.261
3.9318999999999,0.008,-0.001,1.003,0.000,-0.061,0.000,-1.132,0.088,-101.266
3.957,0.008,-0.004,1.004,0.000,0.000,-0.061,-1.132,0.088,-101.266
3.95769999999995,0.007,-0.002,1.005,-0.061,0.000,0.000,-1.126,0.088,-101.266
3.95809999999986,0.006,-0.001,1.003,0.000,0.000,0.000,-1.126,0.088,-101.266
3.9586999999999497,0.007,-0.002,1.004,0.000,-0.061,-0.061,-1.132,0.088,-101.272
3.95919999999995,0.007,-0.003,1.003,-0.061,0.000,0.000,-1.132,0.088,-101.272
3.9596999999999496,0.007,-0.001,1.004,-0.122,0.000,0.000,-1.132,0.088,-101.272
3.96009999999986,0.008,-0.000,1.003,0.122,-0.061,0.061,-1.132,0.088,-101.272
3.9603999999998996,0.006,-0.002,1.003,0.122,0.000,0.000,-1.132,0.088,-101.277
3.98630000000004,0.008,-0.002,1.003,0.000,0.000,0.000,-1.132,0.088,-101.277
3.98680000000004,0.008,-0.003,1.003,0.061,0.000,0.000,-1.132,0.088,-101.277
3.98709999999986,0.006,-0.004,1.004,0.000,-0.061,0.000,-1.132,0.088,-101.277
3.9873999999998997,0.006,-0.003,1.004,0.183,-0.061,0.061,-1.132,0.088,-101.283
3.98780000000004,0.008,-0.003,1.006,0.000,0.000,-0.061,-1.132,0.088,-101.283
3.9879999999999995,0.007,-0.004,1.004,-0.061,0.000,-0.061,-1.132,0.088,-101.283
3.9883999999998996,0.006,-0.002,1.005,-0.061,0.000,0.000,-1.132,0.088,-101.283
3.98859999999986,0.007,-0.001,1.004,0.000,-0.061,0.183,-1.132,0.088,-101.288
4.07669999999995,0.008,-0.001,1.004,0.000,0.000,0.000,-1.132,0.088,-101.288
4.07730000000004,0.008,-0.003,1.005,0.000,0.000,0.000,-1.132,0.088,-101.288
4.07809999999986,0.008,-0.003,1.004,0.000,0.061,0.000,-1.132,0.088,-101.288
4.0788999999999,0.007,-0.003,1.004,0.000,-0.061,0.000,-1.132,0.088,-101.294
4.0794999999999995,0.006,-0.001,1.005,0.000,-0.061,-0.122,-1.132,0.088,-101.294
4.08,0.008,-0.001,1.003,0.000,0.061,0.000,-1.132,0.088,-101.294
4.0803999999999,0.006,-0.001,1.004,0.000,0.061,0.000,-1.132,0.088,-101.294
4.08109999999986,0.008,-0.002,1.003,0.183,0.061,0.000,-1.132,0.088,-101.299
4.08169999999995,0.007,-0.001,1.004,-0.061,0.000,0.000,-1.132,0.088,-101.299
4.082399999999899,0.008,0.000,1.003,0.000,-0.061,-0.061,-1.132,0.088,-101.299
4.083,0.008,-0.003,1.005,-0.061,0.000,0.122,-1.132,0.088,-101.299
4.08359999999986,0.007,-0.003,1.005,-0.061,0.061,0.000,-1.132,0.088,-101.305
4.08409999999986,0.008,-0.002,1.004,-0.061,0.000,-0.122,-1.132,0.088,-101.305
4.08480000000004,0.008,-0.001,1.003,0.061,-0.061,-0.061,-1.132,0.088,-101.305
4.08519999999995,0.008,-0.003,1.006,0.000,-0.061,-0.061,-1.132,0.088,-101.305
4.08559999999986,0.006,-0.003,1.004,0.000,-0.061,0.000,-1.132,0.088,-101.305
4.10569999999995,0.006,-0.003,1.004,-0.183,0.061,0.000,-1.132,0.088,-101.305
4.10619999999995,0.006,-0.002,1.005,0.122,0.000,0.000,-1.132,0.088,-101.305
4.106699999999949,0.008,-0.000,1.004,-0.061,0.061,-0.061,-1.132,0.088,-101.305
4.10719999999995,0.008,-0.001,1.006,0.000,0.000,0.061,-1.132,0.088,-101.310
4.1075,0.006,-0.002,1.004,0.000,0.000,0.061,-1.132,0.088,-101.310
4.10780000000004,0.007,-0.003,1.005,0.061,0.000,-0.061,-1.132,0.088,-101.310
4.10809999999986,0.008,-0.002,1.004,0.061,0.000,-0.061,-1.132,0.088,-101.310
4.10830000000004,0.006,-0.002,1.004,-0.244,-0.061,0.000,-1.132,0.088,-101.316
4.1659999999999995,0.006,-0.002,1.004,0.000,0.000,0.000,-1.132,0.088,-101.316
4.1665,0.006,-0.002,1.003,-0.122,0.061,0.000,-1.132,0.088,-101.316
4.16680000000004,0.007,-0.001,1.004,0.000,0.000,-0.122,-1.132,0.088,-101.316
4.16719999999995,0.007,-0.002,1.005,0.061,-0.061,0.061,-1.132,0.088,-101.321
4.167699999999949,0.009,-0.001,1.002,0.000,0.000,0.000,-1.132,0.088,-101.321
4.168,0.007,-0.002,1.004,0.000,0.000,0.000,-1.132,0.088,-101.321
4.16830000000004,0.007,-0.001,1.005,0.000,0.061,0.000,-1.132,0.088,-101.321
4.16869999999995,0.009,-0.001,1.004,-0.183,0.000,-0.061,-1.132,0.088,-101.327
4.19559999999986,0.007,-0.002,1.004,0.061,0.000,-0.061,-1.132,0.088,-101.327
4.19609999999986,0.006,-0.002,1.005,0.061,0.000,0.000,-1.132,0.088,-101.327
4.1964999999999995,0.005,-0.002,1.005,0.061,0.000,0.000,-1.132,0.088,-101.327
4.19680000000004,0.007,-0.003,1.004,0.061,-0.061,0.000,-1.132,0.088,-101.332
4.19730000000004,0.009,-0.003,1.003,0.122,0.000,0.000,-1.132,0.088,-101.332
4.19769999999995,0.007,-0.003,1.005,0.000,0.061,-0.061,-1.132,0.088,-101.332
4.1979999999999995,0.007,-0.002,1.004,0.000,0.000,0.000,-1.132,0.088,-101.332
4.1983999999999,0.007,-0.002,1.004,0.061,0.000,0.000,-1.132,0.088,-101.338
4.22769999999995,0.007,-0.001,1.004,0.122,0.000,0.000,-1.132,0.088,-101.338
4.22859999999986,0.009,-0.001,1.003,0.000,-0.061,0.000,-1.132,0.088,-101.338
4.22909999999986,0.008,-0.004,1.004,0.000,-0.122,0.000,-1.132,0.088,-101.338
4.229899999999899,0.007,-0.002,1.005,0.000,0.000,0.000,-1.132,0.088,-101.338
4.23069999999995,0.007,-0.002,1.005,0.061,-0.061,0.000,-1.132,0.088,-101.338
4.2313999999998995,0.008,-0.001,1.005,0.000,0.122,0.000,-1.132,0.088,-101.338
4.23209999999986,0.006,-0.002,1.004,0.000,-0.061,0.000,-1.132,0.088,-101.338
4.2328999999998995,0.008,-0.003,1.004,0.061,0.000,0.000,-1.132,0.088,-101.343
4.2868999999999,0.007,-0.002,1.005,0.000,0.000,0.000,-1.132,0.088,-101.343
4.28819999999995,0.007,-0.001,1.004,0.000,0.061,0.000,-1.132,0.088,-101.343
4.28959999999986,0.004,-0.001,1.001,-0.061,0.000,0.000,-1.132,0.088,-101.343
4.29059999999986,0.006,-0.003,1.002,0.183,-0.061,0.000,-1.132,0.082,-101.349
4.2915999999998595,0.010,-0.002,1.005,0.000,0.000,0.000,-1.132,0.082,-101.349
4.29259999999986,0.005,0.000,1.005,0.000,-0.061,0.000,-1.132,0.082,-101.349
4.2935,0.008,-0.001,1.005,0.122,0.183,0.000,-1.132,0.082,-101.349
4.29459999999986,0.005,-0.001,1.002,-0.366,-0.061,0.000,-1.132,0.082,-101.354
4.316399999999899,0.009,-0.003,1.000,0.000,0.000,0.000,-1.132,0.082,-101.354
4.31719999999995,0.007,-0.003,1.001,0.244,-0.244,0.000,-1.132,0.082,-101.354
4.3178999999998995,0.006,-0.002,1.006,0.183,-0.061,0.000,-1.132,0.082,-101.354
4.318499999999999,0.009,0.000,1.009,0.000,0.000,0.000,-1.132,0.082,-101.360
4.31909999999986,0.010,-0.000,1.007,-0.244,0.183,0.000,-1.132,0.082,-101.360
4.3196999999999495,0.007,-0.003,1.003,-0.122,0.000,0.000,-1.132,0.082,-101.360
4.3203999999999,0.006,-0.003,1.000,0.183,-0.244,0.000,-1.132,0.082,-101.360
4.3211999999999495,0.008,-0.002,1.003,0.183,-0.122,0.000,-1.132,0.082,-101.365
4.34980000000004,0.007,-0.000,1.006,-0.061,-0.122,0.000,-1.132,0.082,-101.365
4.35059999999986,0.007,-0.000,1.008,-0.061,0.061,0.000,-1.132,0.082,-101.365
4.35109999999986,0.005,-0.002,1.007,-0.122,0.000,0.000,-1.132,0.082,-101.365
4.351999999999999,0.006,-0.002,1.001,0.061,0.122,0.000,-1.132,0.082,-101.371
4.353,0.005,-0.001,1.000,0.061,-0.061,0.000,-1.132,0.082,-101.371
4.35380000000004,0.007,-0.001,1.003,0.000,0.061,0.000,-1.132,0.082,-101.371
4.3543999999999,0.006,-0.003,1.004,0.183,0.000,0.000,-1.132,0.082,-101.371
4.35480000000004,0.006,-0.001,1.005,-0.122,0.000,0.000,-1.132,0.082,-101.371
4.40659999999986,0.008,-0.000,1.006,-0.061,0.061,0.000,-1.132,0.082,-101.371
4.4076999999999495,0.009,0.000,1.004,0.122,0.061,0.000,-1.132,0.082,-101.376
4.4085999999998595,0.007,-0.001,1.002,-0.061,0.000,0.000,-1.132,0.082,-101.376
4.409699999999949,0.007,-0.005,1.004,0.000,-0.061,0.000,-1.132,0.082,-101.376
4.41080000000004,0.008,-0.004,1.004,0.000,-0.183,0.000,-1.132,0.082,-101.376
4.411499999999999,0.009,-0.001,1.004,0.183,-0.183,0.000,-1.132,0.082,-101.376
4.4125,0.009,-0.000,1.006,-0.122,0.000,0.000,-1.132,0.082,-101.376
4.4133999999999,0.008,-0.004,1.006,-0.061,-0.061,0.000,-1.132,0.082,-101.382
4.43930000000004,0.004,-0.001,1.004,-0.061,0.122,0.000,-1.132,0.082,-101.382
4.44009999999986,0.005,-0.002,1.001,0.122,0.000,0.000,-1.132,0.082,-101.382
4.4405999999998595,0.008,-0.002,1.003,0.061,0.000,0.000,-1.132,0.082,-101.382
4.441399999999899,0.007,-0.001,1.005,-0.061,0.000,0.000,-1.132,0.082,-101.387
4.44209999999986,0.007,-0.002,1.006,-0.061,0.000,0.000,-1.132,0.082,-101.387
4.443,0.008,-0.003,1.006,-0.244,0.122,0.000,-1.132,0.082,-101.387
4.4445,0.008,-0.001,1.003,-0.122,-0.061,0.000,-1.132,0.082,-101.387
4.44530000000004,0.009,-0.002,1.003,0.183,0.061,0.000,-1.132,0.082,-101.393
4.4658999999999,0.008,-0.002,1.002,0.122,-0.061,0.000,-1.132,0.082,-101.393
4.46659999999986,0.008,-0.003,1.003,0.000,0.000,0.000,-1.132,0.082,-101.393
4.46709999999986,0.009,-0.001,1.005,0.061,-0.061,0.000,-1.132,0.082,-101.393
4.46769999999995,0.008,-0.002,1.006,0.000,0.000,0.000,-1.132,0.082,-101.398
4.4685,0.008,-0.001,1.003,-0.061,0.061,0.000,-1.132,0.082,-101.398
4.46909999999986,0.006,-0.002,1.004,0.000,0.061,0.000,-1.132,0.082,-101.398
4.46969999999995,0.006,-0.001,1.004,0.122,0.061,0.000,-1.132,0.082,-101.398
4.470399999999899,0.007,-0.003,1.004,0.183,0.061,0.000,-1.132,0.082,-101.404
4.526699999999949,0.006,-0.001,1.005,0.122,0.000,0.000,-1.132,0.082,-101.404
4.52709999999986,0.007,-0.003,1.004,-0.183,0.000,0.000,-1.132,0.082,-101.404
4.52730000000004,0.006,-0.001,1.004,0.000,0.000,0.000,-1.132,0.082,-101.404
4.52769999999995,0.006,-0.000,1.006,0.000,0.000,0.000,-1.132,0.082,-101.409
4.5278999999998994,0.006,-0.003,1.003,0.122,-0.061,0.000,-1.132,0.082,-101.409
4.528199999999949,0.006,-0.002,1.003,0.000,-0.061,0.000,-1.132,0.082,-101.409
4.5283999999999,0.008,-0.002,1.005,0.061,-0.061,0.000,-1.132,0.082,-101.409
4.52880000000004,0.008,-0.003,1.004,0.000,0.000,0.000,-1.132,0.082,-101.415
4.5558999999999,0.009,-0.002,1.006,-0.061,-0.122,0.000,-1.132,0.082,-101.415
4.55669999999995,0.009,-0.003,1.006,0.000,0.000,0.000,-1.132,0.082,-101.415
4.55730000000004,0.008,-0.004,1.004,-0.122,0.000,0.000,-1.132,0.082,-101.415
4.5578999999999,0.008,-0.003,1.003,0.061,-0.061,0.000,-1.132,0.082,-101.415
4.5584999999999996,0.009,-0.002,1.003,0.000,0.000,0.000,-1.132,0.082,-101.415
4.559,0.009,-0.003,1.004,0.244,-0.183,0.000,-1.132,0.082,-101.415
4.55930000000004,0.010,-0.002,1.006,-0.061,0.061,0.000,-1.132,0.082,-101.415
4.55980000000004,0.007,-0.003,1.003,-0.122,0.000,0.000,-1.132,0.082,-101.420
4.6176999999999495,0.008,-0.003,1.003,0.000,-0.061,0.000,-1.132,0.082,-101.420
4.618199999999949,0.008,-0.001,1.002,0.000,0.000,0.000,-1.132,0.082,-101.420
4.61859999999986,0.007,-0.002,1.004,0.122,-0.061,0.000,-1.132,0.082,-101.420
4.61909999999986,0.007,-0.003,1.004,0.000,-0.122,0.000,-1.132,0.082,-101.426
4.619699999999949,0.005,-0.003,1.004,0.000,0.000,0.000,-1.132,0.082,-101.426
4.62030000000004,0.005,-0.003,1.004,0.122,0.000,0.000,-1.132,0.082,-101.426
4.620899999999899,0.007,-0.001,1.002,-0.061,0.122,0.000,-1.132,0.082,-101.426
4.62169999999995,0.008,-0.002,1.004,0.061,0.000,0.000,-1.132,0.082,-101.431
4.64659999999986,0.008,-0.003,1.006,-0.061,0.000,0.000,-1.132,0.082,-101.431
4.64719999999995,0.009,-0.004,1.004,0.183,-0.061,0.000,-1.132,0.082,-101.431
4.64759999999986,0.009,-0.002,1.006,0.000,0.000,0.000,-1.132,0.082,-101.431
4.648,0.009,-0.002,1.004,0.000,-0.122,0.000,-1.132,0.082,-101.437
4.648399999999899,0.007,-0.001,1.006,0.000,0.061,0.000,-1.132,0.082,-101.437
4.64880000000004,0.008,-0.003,1.005,0.183,-0.061,0.000,-1.132,0.082,-101.437
4.6493999999999,0.007,-0.002,1.003,0.000,-0.122,0.000,-1.132,0.082,-101.437
4.6496999999999495,0.007,-0.001,1.003,0.061,0.000,0.000,-1.132,0.082,-101.437
4.675699999999949,0.008,-0.003,1.005,0.000,0.000,0.000,-1.132,0.082,-101.437
4.67630000000004,0.004,-0.002,1.005,0.000,0.000,0.000,-1.132,0.082,-101.437
4.67669999999995,0.006,-0.002,1.005,-0.061,0.000,0.000,-1.132,0.082,-101.437
4.677,0.006,-0.000,1.006,0.000,0.000,0.000,-1.132,0.082,-101.442
4.677399999999899,0.007,-0.001,1.005,0.000,0.000,0.000,-1.132,0.082,-101.442
4.67780000000004,0.007,-0.001,1.004,0.000,-0.122,0.000,-1.132,0.082,-101.442
4.67830000000004,0.008,-0.004,1.005,0.000,0.000,0.000,-1.132,0.082,-101.442
4.6786999999999495,0.007,-0.002,1.004,0.061,0.000,0.000,-1.132,0.082,-101.448
4.70669999999995,0.006,-0.002,1.002,0.000,0.061,0.000,-1.132,0.082,-101.448
4.7075,0.008,0.000,1.004,0.000,0.000,0.000,-1.132,0.082,-101.448
4.70819999999995,0.007,-0.002,1.003,0.122,0.000,0.000,-1.132,0.082,-101.448
4.70909999999986,0.007,-0.002,1.004,0.183,0.000,0.000,-1.132,0.082,-101.453
4.70959999999986,0.007,-0.002,1.003,0.061,0.000,0.000,-1.132,0.082,-101.453
4.71030000000004,0.006,-0.001,1.004,0.000,-0.061,0.000,-1.132,0.082,-101.453
4.710999999999999,0.008,-0.002,1.004,-0.061,0.000,0.000,-1.132,0.082,-101.453
4.7115,0.009,-0.003,1.005,0.122,-0.061,0.000,-1.132,0.082,-101.453
4.76559999999986,0.009,-0.002,1.005,0.122,0.000,0.000,-1.132,0.082,-101.453
4.76609999999986,0.008,-0.002,1.003,-0.122,0.061,0.000,-1.132,0.082,-101.453
4.7663999999999,0.007,-0.003,1.004,0.061,0.183,0.000,-1.132,0.082,-101.453
4.7666999999999495,0.007,-0.002,1.004,0.000,0.000,0.000,-1.132,0.082,-101.459
4.7669999999999995,0.006,-0.002,1.006,0.122,0.000,0.000,-1.132,0.082,-101.459
4.7675999999998595,0.008,-0.001,1.005,0.061,0.061,0.000,-1.132,0.082,-101.459
4.76809999999986,0.006,-0.004,1.006,0.122,0.000,0.000,-1.132,0.082,-101.459
4.7688999999999,0.007,-0.004,1.004,-0.061,0.122,0.000,-1.132,0.082,-101.464
4.79630000000004,0.007,-0.003,1.004,0.061,-0.061,0.000,-1.132,0.082,-101.464
4.79709999999986,0.008,-0.003,1.005,0.000,0.061,0.000,-1.132,0.082,-101.464
4.797699999999949,0.008,-0.003,1.005,0.061,-0.183,0.000,-1.132,0.082,-101.464
4.79809999999986,0.008,-0.002,1.002,0.000,0.000,0.000,-1.132,0.082,-101.470
4.7983999999999,0.009,-0.003,1.002,0.000,0.000,0.000,-1.132,0.082,-101.470
4.7989999999999995,0.008,-0.003,1.003,0.000,0.000,0.000,-1.132,0.082,-101.470
4.7995,0.008,-0.002,1.004,0.122,-0.122,0.000,-1.132,0.082,-101.470
4.8,0.008,-0.001,1.002,-0.122,-0.183,0.000,-1.132,0.077,-101.475
4.826399999999899,0.007,-0.002,1.003,0.000,0.000,0.000,-1.132,0.077,-101.475
4.82730000000004,0.007,-0.002,1.004,0.000,0.000,0.000,-1.132,0.077,-101.475
4.827899999999899,0.007,-0.002,1.004,0.122,0.000,0.000,-1.132,0.077,-101.475
4.82830000000004,0.007,-0.001,1.004,0.061,0.000,0.000,-1.132,0.077,-101.481
4.82880000000004,0.007,-0.002,1.003,0.000,0.000,0.000,-1.132,0.077,-101.481
4.8291999999999495,0.006,-0.003,1.002,0.061,0.000,0.000,-1.132,0.077,-101.481
4.82959999999986,0.006,-0.001,1.004,-0.061,0.000,0.000,-1.132,0.077,-101.481
4.83030000000004,0.007,-0.003,1.003,0.122,0.000,0.000,-1.132,0.077,-101.481
4.88559999999986,0.008,-0.001,1.003,0.000,0.000,0.000,-1.132,0.077,-101.481
4.88619999999995,0.009,-0.001,1.004,0.061,0.061,0.000,-1.132,0.077,-101.486
4.88669999999995,0.009,-0.002,1.006,0.000,0.000,0.000,-1.132,0.077,-101.486
4.88730000000004,0.009,-0.004,1.006,0.000,-0.061,0.000,-1.132,0.077,-101.486
4.88780000000004,0.009,-0.002,1.004,0.183,0.061,0.000,-1.132,0.077,-101.486
4.88830000000004,0.009,-0.002,1.006,0.000,0.000,0.000,-1.132,0.077,-101.486
4.888899999999899,0.007,-0.001,1.003,0.000,0.000,0.000,-1.132,0.077,-101.486
4.8893999999999,0.007,-0.002,1.006,0.000,-0.061,0.000,-1.132,0.077,-101.492
4.91819999999995,0.007,-0.002,1.005,0.122,0.000,0.000,-1.132,0.077,-101.492
4.91880000000004,0.007,-0.004,1.003,-0.122,-0.061,0.000,-1.132,0.077,-101.492
4.919199999999949,0.006,-0.001,1.003,0.000,-0.061,0.000,-1.132,0.077,-101.492
4.91980000000004,0.006,-0.002,1.005,0.122,0.000,0.000,-1.132,0.077,-101.497
4.92030000000004,0.008,-0.002,1.003,0.061,0.000,0.000,-1.132,0.077,-101.497
4.9206999999999494,0.008,-0.001,1.004,0.000,-0.122,0.000,-1.132,0.077,-101.497
4.920999999999999,0.007,-0.002,1.005,0.000,0.000,0.000,-1.132,0.077,-101.497
4.9215,0.007,-0.002,1.003,0.000,0.122,0.000,-1.132,0.077,-101.503
4.94609999999986,0.006,-0.001,1.003,-0.061,0.183,0.000,-1.132,0.077,-101.503
4.946699999999949,0.007,-0.003,1.003,-0.122,0.000,0.000,-1.132,0.077,-101.503
4.9470999999998595,0.009,-0.002,1.004,0.183,0.061,0.000,-1.132,0.077,-101.503
4.94759999999986,0.010,-0.002,1.005,-0.061,0.000,0.000,-1.132,0.077,-101.508
4.94809999999986,0.008,-0.003,1.006,0.000,0.000,0.000,-1.132,0.077,-101.508
4.9485,0.009,-0.004,1.006,0.000,0.061,0.000,-1.132,0.077,-101.508
4.949,0.009,-0.003,1.004,0.000,0.122,0.000,-1.132,0.077,-101.508
4.9495,0.009,-0.004,1.005,0.000,0.000,0.000,-1.132,0.077,-101.508
5.005899999999899,0.009,-0.004,1.004,0.000,0.000,0.000,-1.132,0.077,-101.508
5.00669999999995,0.009,-0.004,1.007,0.061,0.000,0.000,-1.132,0.077,-101.508
5.0071999999999495,0.008,-0.001,1.003,0.061,0.244,0.000,-1.132,0.077,-101.508
5.00769999999995,0.008,-0.002,1.005,0.000,0.000,0.000,-1.132,0.077,-101.514
5.00809999999986,0.007,-0.002,1.004,0.061,0.000,0.000,-1.132,0.077,-101.514
5.00859999999986,0.007,-0.004,1.004,0.183,-0.061,0.000,-1.132,0.077,-101.514
5.009199999999949,0.006,-0.001,1.003,0.122,0.000,0.000,-1.132,0.077,-101.514
5.0098999999999,0.006,-0.002,1.005,-0.122,-0.061,0.000,-1.132,0.077,-101.519
5.03680000000004,0.006,-0.004,1.005,0.061,0.000,0.000,-1.132,0.077,-101.519
5.03759999999986,0.006,-0.002,1.003,0.122,0.000,0.000,-1.132,0.077,-101.519
5.03809999999986,0.008,-0.000,1.003,0.061,-0.061,0.000,-1.132,0.077,-101.519
5.03909999999986,0.008,-0.000,1.005,0.000,0.000,0.000,-1.132,0.077,-101.525
5.04009999999986,0.008,-0.003,1.003,0.000,0.000,0.000,-1.132,0.077,-101.525
